,bank,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
10916,RBC,Entire family has issues with the RBC app. So much so we are thinking about switching banks,1,1,4.43,2024-07-15 07:18:32,"Hi Ray, I'm sorry you were experiencing this. We'd like to gather some more details from you to help address this, please call us at 1-800-769-2555. - Miranda",2024-08-09 15:04:42
10917,RBC,"I'm not able to add payees, I complete the steps that it asks me to do but then it tells me there's an error and will not add payee.",1,2,4.43,2024-07-15 05:22:25,"Hi, sorry you had this experience. If this is still an issue please give us a call at 1-800-769-2555, we can help you out. - Miranda",2024-08-09 15:03:46
10918,RBC,Won't let ne log in?,1,1,4.43,2024-07-14 03:20:58,"Hi Kenneth, I'm sorry you were having this issue. Please try to reinstall the app on your device, and if the issue persists please call us at 1-800-769-2555, we can help you out. - Miranda",2024-08-09 15:00:39
10919,RBC,"This is only getting worse and worse. Not being able to see all transactions in a plain simple list for at least the last 6 months. Is unacceptable. I was hoping for a fix for that, and it only got worse. Now you can see only 60 days. Just for that, I have stopped using RBC as my main bank for over 1 year now.",1,64,4.43,2024-07-13 11:42:34,Thank you for your time and feedback. I have passed this along to our developers -- Ray,2023-08-14 17:48:25
10920,RBC,I have one Motorola that's the only thing I have I don't have other devices I don't have other devices,1,0,4.43,2024-07-12 18:01:01,"Hi, I'm sorry you were having this issue. Please try to reinstall the app on your device, and if the issue persists please call us at 1-800-769-2555, we can help you out. - Miranda",2024-08-09 14:59:26
10923,RBC,"Two factor authentication doesn't work. Despite being enabled, notifications wont come through on the trusted device to approve the login. What's the point of offering two factor authentication if it doesn't work? They should allow options like Authentication apps.",2,3,4.43,2024-07-11 08:24:35,"Hi Paul, I'm sorry you were having this issue. Please try to reinstall the app on your device, and if the issue persists please call us at 1-800-769-2555, we can help you out. - Miranda",2024-08-09 14:55:32
10924,RBC,"The app lacks features and the bank constantly false flags you, adds random charges to your account, their services are buggy and go down a lot, changing the preset limits isnt an option, the physical cards are utter garbage, my visa debit was randomly removed from my account, etc. On top of all of this, they never fix anything unless you call them or visit a branch, and you will be doing that A LOT. Wouldn't recommend, but they do have the potential to fix their many problems.",1,7,4.43,2024-07-10 23:17:45,,
10925,RBC,Switched phones and tried to install new app. Asked me several times for.last name and postal code which I provided. Apparently RBC knows my postal code and name better than I do. Even though the info was correct and checked several times it kept saying it was wrong. This is why I use Scotiabank,1,1,4.43,2024-07-10 23:10:40,"Hi Brent, I'm sorry you were experiencing this issue. We'd like to gather some more details from you to help address this, please call us at 1-800-769-2555. - Miranda",2024-08-09 14:53:22
10926,RBC,RBC has always been the worst bank for in branch service and now they have extended that skill set to be the bank with the worst app service.,1,1,4.43,2024-07-10 21:49:04,"Hi, I'm sorry you were experiencing this issue. We'd like to gather some more details from you to help address this, please call us at 1-800-769-2555. - Miranda",2024-08-09 14:52:43
10927,RBC,"Update: this has not been fixed even when I sent email to their mobile app support. Surprisingly average app for what is considered the top bank in Canada. Frustrating amount of bugs and complicated navigation. The app needs a complete revamp. Please hear your users. Right now when I do not see the transfers I did yesterday with my credit card, which were authorized. What king of quality is that? Some transactions appear with a different date when they are made. The criteria is not clear.",2,49,4.42,2024-07-10 14:27:17,"Hi Vitalii, I'm sorry you are having issues. We'd love to help you out, please call us at 1-800-769-2555. - Miranda",2024-04-27 18:45:37
10928,RBC,"I do not suggest creating an account at RBC, they are very scammers. I tried to make some payments that were charged automatically and with my money there and when they were made they returned it to me and charged me 45$NSF as like the money was never there but is there the money and it is already the third time.",1,3,4.43,2024-07-10 04:53:03,,
10930,RBC,Okay. Nice & easy :),5,0,4.23.1,2024-07-09 17:08:56,Thank you Paul for the 5-star review! - Miranda,2024-08-09 14:48:40
10931,RBC,Love the app! From being able to pay my bills to getting notifications when money is deposited or withdrawn from my account. Fairly easy to use.,5,7,4.43,2024-07-09 16:03:27,Thank you Evan for the 5-star review! - Miranda,2024-08-09 14:48:07
10932,RBC,This app is awesome! It notifies you if someone is trying to log into your banking and let's you to allow it or report it!,5,0,4.42,2024-07-09 13:13:41,"Hi Chrissy, Thank you for the 5-star review! - Miranda",2024-08-09 14:47:31
10933,RBC,"This has to be the worst user experience I have had with an app. The UI is poorly designed, with scattered navigation and incomplete information. For example, the portfolio summary ""holdings"" tab doesn't display the number of shares or the share price for each holding, just the total dollar value. Trading is hampered by the continuous ""Sorry, we're having technical issues"" error messages. The app has been this bad for years now, so it isn't a question of fixing a couple of bugs.",1,96,4.42,2024-07-08 10:48:57,"Hi Andrew, I'm sorry you were having this issue. Please try to reinstall the app on your device, and if the issue persists please call us at 1-800-769-2555, we can help you out. - Miranda",2024-08-09 14:40:42
10934,RBC,"This app has never failed to disappoint me. I've not once managed to send an e-transfer with this app, jumps to technical issue page every time. After an update it even bugs out and prevents me from using online banking services, due to incomplete verification. Phoned the bank, turns out my phone is an incompatible version. My phone is not the latest, but it's only three years old? This is a banking app not a mobile game, why is it so hostile to users? Would not use it if I had a choice.",1,67,4.42,2024-07-06 22:39:32,"Hi Karen, I'm sorry you were experiencing this issue. We'd like to gather some more details from you to help address this, please call us at 1-800-769-2555. - Miranda",2024-08-09 14:39:21
10936,RBC,Fix your app. I'm tired of checking my account seeing I have money then making a purchase only to get thrown into the negatives because a purchase I had made was hidden. This is absolutely unjustified especially when rbc tries to hit me with nsf fees over the broken app,1,0,4.42,2024-07-05 01:46:33,"Hi Matt, I'm sorry you were experiencing this issue. We'd like to gather some more details from you to help address this, please call us at 1-800-769-2555. - Miranda",2024-08-09 14:36:30
10937,RBC,Best banc in canada,5,0,4.42,2024-07-04 20:38:29,"Hi Hugo, Thank you for the 5-star review! - Miranda",2024-08-09 14:35:14
10938,RBC,You can't add payees. You can't pay bills. Etransfer doesn't always work. Get your act together or you're going to keep losing customers.,1,0,4.42,2024-07-04 10:39:07,"Hi, I'm sorry you were experiencing these issues. We'd like to gather some more details from you to help address this, please call us at 1-800-769-2555. - Miranda",2024-08-09 14:34:35
10940,RBC,"App works good but still have room for improvements. Missing, Messenge center should be accessible from the app.",2,0,4.42,2024-07-01 16:11:17,"Thank you Daniel for your time and feedback, I will pass this along to our developers. -- Miranda",2024-06-24 15:55:53
10942,RBC,"Very optimistic and enthused as I will be July 15 ,2024 have to get the feeling of conquest on boredom,likely my hero this optimistic sensation of happiness not boredom",5,0,4.42,2024-06-30 21:29:29,,
10944,RBC,"My mom has an older tablet and this app isnt available on it. Can anyone tell me if this app will work on Samsung Galaxy Tab S9 FE+, 12.4 in. 128gb?",5,0,4.42,2024-06-30 20:38:51,"Hi David, the RBC Mobile app is not available for Android tablets, we apologize for any inconvenience this causes. As a workaround, your mom may be able to access Online Banking using a browser on her tablet. - Miranda",2024-08-09 14:27:52
10945,RBC,Hi i always face this issue that we can't complete your verification. It's very frustrating. Please solve this problem and help me.,2,0,4.42,2024-06-30 15:14:00,"Hi, I'm sorry you were experiencing this issue. We'd like to gather some more details from you to help address this, please call us at 1-800-769-2555. - Miranda",2024-08-09 14:26:33
10946,RBC,"Works as expected! Having the mobile experience also is valuable as anywhere you go, you can check your account.",4,0,4.42,2024-06-28 23:01:13,"Hi Paul, Thank you for the 5-star review! - Miranda",2024-08-09 14:25:34
10947,RBC,But ..,5,0,4.42,2024-06-28 20:54:29,Thank you Richard for your time and feedback - Miranda,2024-08-09 14:24:54
10948,RBC,Hi rbc,5,0,4.42,2024-06-28 16:48:39,"Hi Erik, Thank you for the 5-star review! - Miranda",2024-08-09 14:13:57
10949,RBC,Excellent. Maria was very helpful and patient. Thank-you.,5,1,4.42,2024-06-28 11:19:41,"Hi, Thank you for the 5-star review and taking the time to provide us your feedback. --Miranda",2024-08-09 14:07:43
10950,RBC,problems every step of the way. etransfer? problems. transfer from account to account? problem. linking business and personal? problem. now sit on the phone and wait for someone to troubleshoot your issue with attitude.,1,2,4.42,2024-06-28 10:06:49,"Hi Dan, I'm sorry you were experiencing this issue. We'd like to gather some more details from you to help address this, please call us at 1-800-769-2555. - Miranda",2024-08-09 14:06:21
10951,RBC,It was fine at first but now the option to switch to student edition has just vanished,1,0,4.42,2024-06-27 13:18:36,"Hi, I'm sorry you were experiencing this issue. We'd like to gather some more details from you to help address this, please call us at 1-800-769-2555. - Miranda",2024-08-09 14:05:40
